Sample File	C:\Users\ccee.gael.shared\Downloads\20130618_1410_SMPS3_BP.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3010
Reference Gas Viscosity (Pa*s)	1.83245e-005
Reference Mean Free Path (m)	6.73e-008
Reference Gas Temperature (K)	296.15
Reference Gas Pressure (kPa)	101.3
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	FALSE
Units	dw/dlogDp
Weight	Number
Sample #	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		112		113		114		115		116		117		118		119		120		121		122		123		124		125		126		127		128		129		130		131		132		133		134		135		136		137		138		139		140		141		142		143		144		145		146		147		148		149		150		151		152		153		154		155		156		157		158		159		160
48.7	41.018398	3	41.018398	0	41.018398	1	41.018398	1	41.018398	2	41.018398	2	41.018398	2	41.018398	1	41.018398	3	41.018398	0	41.018398	139	41.018398	1863	41.018398	1869	41.018398	35	41.018398	7	41.018398	11	41.018398	18	41.018398	14	41.018398	6	41.018398	6	41.018398	11	41.018398	8	41.018398	8	41.018398	20	41.018398	24	41.018398	20	41.018398	26	41.018398	24	41.018398	21	41.018398	10	41.018398	10	41.018398	22	41.018398	15	41.018398	8	41.018398	7	41.018398	6	41.018398	16	41.018398	9	41.018398	6	41.018398	11	41.018398	15	41.018398	12	41.018398	8	41.018398	14	41.018398	7	41.018398	7	41.018398	9	41.018398	8	41.018398	26	41.018398	13	41.018398	13	41.018398	14	41.018398	19	41.018398	26	41.018398	13	41.018398	23	41.018398	17	41.018398	19	41.018398	14	41.018398	15	41.018398	19	41.018398	17	41.018398	14	41.018398	15	41.018398	15	41.018398	9	41.018398	6	41.018398	13	41.018398	22	41.018398	12	41.018398	18	41.018398	14	41.018398	10	41.018398	9	41.018398	10	41.018398	10	41.018398	12	41.018398	15	41.018398	7	41.018398	9	41.018398	13	41.018398	24	41.018398	9	41.018398	20	41.018398	86	41.018398	13	41.018398	9	41.018398	27	41.018398	12	41.018398	12	41.018398	18	41.018398	30	41.018398	13	41.018398	9	41.018398	8	41.018398	8	41.018398	21	41.018398	7	41.018398	7	41.018398	23	41.018398	9	41.018398	7	41.018398	9	41.018398	10	41.018398	11	41.018398	9	41.018398	18	41.018398	14	41.018398	10	41.018398	18	41.018398	13	41.018398	13	41.018398	7	41.018398	13	41.018398	13	41.018398	21	41.018398	11	41.018398	25	41.018398	17	41.018398	9	41.018398	13	41.018398	7	41.018398	16	41.018398	15	41.018398	12	41.018398	18	41.018398	15	41.018398	3	41.018398	9	41.018398	9	41.018398	7	41.018398	12	41.018398	10	41.018398	10	41.018398	13	41.018398	9	41.018398	15	41.018398	13	41.018398	14	41.018398	19	41.018398	46	41.018398	19	41.018398	16	41.018398	66	41.018398	11	41.018398	14	41.018398	17	41.018398	14	41.018398	14	41.018398	23	41.018398	10	41.018398	16	41.018398	27	41.018398	17	41.018398	12	41.018398	16	41.018398	15	41.018398	13	41.018398	13	41.018398	6	
48.8	41.142024	5	41.142024	2	41.142024	0	41.142024	2	41.142024	3	41.142024	4	41.142024	0	41.142024	4	41.142024	0	41.142024	0	41.142024	148	41.142024	1794	41.142024	1831	41.142024	40	41.142024	10	41.142024	11	41.142024	21	41.142024	8	41.142024	14	41.142024	13	41.142024	10	41.142024	16	41.142024	13	41.142024	30	41.142024	30	41.142024	31	41.142024	26	41.142024	19	41.142024	27	41.142024	10	41.142024	12	41.142024	16	41.142024	23	41.142024	8	41.142024	14	41.142024	11	41.142024	13	41.142024	17	41.142024	9	41.142024	10	41.142024	7	41.142024	7	41.142024	6	41.142024	9	41.142024	8	41.142024	10	41.142024	21	41.142024	9	41.142024	23	41.142024	12	41.142024	15	41.142024	14	41.142024	11	41.142024	22	41.142024	15	41.142024	28	41.142024	12	41.142024	22	41.142024	20	41.142024	15	41.142024	14	41.142024	17	41.142024	8	41.142024	17	41.142024	19	41.142024	16	41.142024	13	41.142024	8	41.142024	14	41.142024	10	41.142024	10	41.142024	12	41.142024	12	41.142024	13	41.142024	13	41.142024	19	41.142024	10	41.142024	6	41.142024	11	41.142024	8	41.142024	14	41.142024	24	41.142024	15	41.142024	7	41.142024	95	41.142024	16	41.142024	7	41.142024	30	41.142024	14	41.142024	10	41.142024	14	41.142024	17	41.142024	11	41.142024	11	41.142024	4	41.142024	11	41.142024	10	41.142024	13	41.142024	12	41.142024	17	41.142024	12	41.142024	8	41.142024	5	41.142024	10	41.142024	10	41.142024	8	41.142024	14	41.142024	14	41.142024	17	41.142024	11	41.142024	12	41.142024	14	41.142024	10	41.142024	5	41.142024	14	41.142024	26	41.142024	18	41.142024	14	41.142024	9	41.142024	8	41.142024	11	41.142024	13	41.142024	5	41.142024	12	41.142024	8	41.142024	17	41.142024	17	41.142024	6	41.142024	14	41.142024	16	41.142024	7	41.142024	9	41.142024	14	41.142024	12	41.142024	12	41.142024	13	41.142024	16	41.142024	12	41.142024	18	41.142024	19	41.142024	49	41.142024	21	41.142024	28	41.142024	58	41.142024	23	41.142024	12	41.142024	10	41.142024	16	41.142024	16	41.142024	15	41.142024	11	41.142024	12	41.142024	19	41.142024	20	41.142024	16	41.142024	22	41.142024	14	41.142024	16	41.142024	16	41.142024	11	
48.9	41.266409	3	41.266409	1	41.266409	2	41.266409	1	41.266409	0	41.266409	3	41.266409	3	41.266409	0	41.266409	2	41.266409	0	41.266409	155	41.266409	1867	41.266409	1894	41.266409	34	41.266409	9	41.266409	8	41.266409	12	41.266409	6	41.266409	2	41.266409	7	41.266409	11	41.266409	16	41.266409	6	41.266409	23	41.266409	28	41.266409	17	41.266409	22	41.266409	28	41.266409	25	41.266409	19	41.266409	19	41.266409	22	41.266409	16	41.266409	15	41.266409	5	41.266409	8	41.266409	15	41.266409	13	41.266409	12	41.266409	10	41.266409	9	41.266409	13	41.266409	10	41.266409	9	41.266409	10	41.266409	15	41.266409	11	41.266409	16	41.266409	14	41.266409	13	41.266409	21	41.266409	9	41.266409	13	41.266409	15	41.266409	10	41.266409	37	41.266409	19	41.266409	27	41.266409	15	41.266409	12	41.266409	13	41.266409	20	41.266409	20	41.266409	18	41.266409	13	41.266409	17	41.266409	15	41.266409	11	41.266409	14	41.266409	14	41.266409	10	41.266409	21	41.266409	13	41.266409	11	41.266409	9	41.266409	19	41.266409	13	41.266409	9	41.266409	13	41.266409	8	41.266409	11	41.266409	17	41.266409	9	41.266409	17	41.266409	59	41.266409	19	41.266409	13	41.266409	37	41.266409	12	41.266409	8	41.266409	14	41.266409	28	41.266409	14	41.266409	12	41.266409	8	41.266409	8	41.266409	14	41.266409	5	41.266409	13	41.266409	25	41.266409	12	41.266409	13	41.266409	11	41.266409	14	41.266409	13	41.266409	6	41.266409	11	41.266409	12	41.266409	16	41.266409	13	41.266409	9	41.266409	18	41.266409	8	41.266409	13	41.266409	19	41.266409	16	41.266409	10	41.266409	15	41.266409	10	41.266409	15	41.266409	13	41.266409	15	41.266409	16	41.266409	6	41.266409	10	41.266409	18	41.266409	20	41.266409	10	41.266409	13	41.266409	13	41.266409	13	41.266409	17	41.266409	13	41.266409	16	41.266409	4	41.266409	15	41.266409	11	41.266409	10	41.266409	17	41.266409	16	41.266409	62	41.266409	19	41.266409	18	41.266409	52	41.266409	13	41.266409	16	41.266409	8	41.266409	14	41.266409	15	41.266409	11	41.266409	12	41.266409	10	41.266409	18	41.266409	20	41.266409	17	41.266409	16	41.266409	12	41.266409	16	41.266409	13	41.266409	8	
49.0	41.390812	3	41.390812	0	41.390812	1	41.390812	0	41.390812	3	41.390812	3	41.390812	3	41.390812	1	41.390812	3	41.390812	0	41.390812	172	41.390812	1769	41.390812	1937	41.390812	37	41.390812	5	41.390812	6	41.390812	18	41.390812	13	41.390812	12	41.390812	8	41.390812	8	41.390812	10	41.390812	12	41.390812	19	41.390812	23	41.390812	30	41.390812	22	41.390812	23	41.390812	27	41.390812	16	41.390812	22	41.390812	20	41.390812	17	41.390812	7	41.390812	6	41.390812	7	41.390812	5	41.390812	12	41.390812	9	41.390812	7	41.390812	19	41.390812	12	41.390812	8	41.390812	11	41.390812	6	41.390812	16	41.390812	9	41.390812	9	41.390812	16	41.390812	13	41.390812	16	41.390812	19	41.390812	17	41.390812	28	41.390812	14	41.390812	16	41.390812	10	41.390812	32	41.390812	20	41.390812	10	41.390812	17	41.390812	11	41.390812	17	41.390812	13	41.390812	16	41.390812	18	41.390812	10	41.390812	19	41.390812	17	41.390812	12	41.390812	12	41.390812	11	41.390812	13	41.390812	7	41.390812	11	41.390812	17	41.390812	21	41.390812	12	41.390812	10	41.390812	10	41.390812	12	41.390812	19	41.390812	13	41.390812	15	41.390812	82	41.390812	17	41.390812	5	41.390812	32	41.390812	18	41.390812	10	41.390812	12	41.390812	19	41.390812	19	41.390812	6	41.390812	15	41.390812	14	41.390812	12	41.390812	13	41.390812	14	41.390812	21	41.390812	7	41.390812	7	41.390812	17	41.390812	6	41.390812	12	41.390812	20	41.390812	15	41.390812	5	41.390812	9	41.390812	17	41.390812	17	41.390812	13	41.390812	13	41.390812	18	41.390812	16	41.390812	21	41.390812	13	41.390812	14	41.390812	9	41.390812	11	41.390812	15	41.390812	21	41.390812	10	41.390812	12	41.390812	22	41.390812	21	41.390812	17	41.390812	14	41.390812	11	41.390812	5	41.390812	12	41.390812	15	41.390812	11	41.390812	8	41.390812	14	41.390812	19	41.390812	11	41.390812	24	41.390812	17	41.390812	17	41.390812	44	41.390812	17	41.390812	22	41.390812	50	41.390812	16	41.390812	19	41.390812	11	41.390812	11	41.390812	14	41.390812	18	41.390812	9	41.390812	17	41.390812	21	41.390812	14	41.390812	17	41.390812	19	41.390812	12	41.390812	18	41.390812	18	41.390812	13	
49.1	41.515613	1	41.515613	2	41.515613	1	41.515613	2	41.515613	3	41.515613	4	41.515613	2	41.515613	3	41.515613	3	41.515613	0	41.515613	167	41.515613	1789	41.515613	1785	41.515613	44	41.515613	6	41.515613	10	41.515613	25	41.515613	9	41.515613	5	41.515613	16	41.515613	17	41.515613	14	41.515613	12	41.515613	26	41.515613	28	41.515613	31	41.515613	29	41.515613	22	41.515613	17	41.515613	20	41.515613	15	41.515613	16	41.515613	15	41.515613	11	41.515613	12	41.515613	8	41.515613	12	41.515613	9	41.515613	10	41.515613	13	41.515613	15	41.515613	7	41.515613	8	41.515613	7	41.515613	9	41.515613	12	41.515613	18	41.515613	7	41.515613	13	41.515613	13	41.515613	13	41.515613	24	41.515613	15	41.515613	22	41.515613	10	41.515613	30	41.515613	12	41.515613	23	41.515613	18	41.515613	15	41.515613	17	41.515613	15	41.515613	17	41.515613	16	41.515613	22	41.515613	17	41.515613	18	41.515613	17	41.515613	16	41.515613	19	41.515613	9	41.515613	19	41.515613	15	41.515613	15	41.515613	12	41.515613	21	41.515613	13	41.515613	9	41.515613	12	41.515613	14	41.515613	11	41.515613	20	41.515613	9	41.515613	14	41.515613	93	41.515613	16	41.515613	9	41.515613	26	41.515613	15	41.515613	8	41.515613	15	41.515613	19	41.515613	14	41.515613	8	41.515613	9	41.515613	7	41.515613	11	41.515613	13	41.515613	12	41.515613	26	41.515613	10	41.515613	14	41.515613	8	41.515613	9	41.515613	16	41.515613	13	41.515613	11	41.515613	16	41.515613	18	41.515613	14	41.515613	16	41.515613	12	41.515613	11	41.515613	12	41.515613	10	41.515613	7	41.515613	17	41.515613	19	41.515613	14	41.515613	9	41.515613	7	41.515613	15	41.515613	14	41.515613	16	41.515613	12	41.515613	13	41.515613	20	41.515613	16	41.515613	10	41.515613	6	41.515613	11	41.515613	18	41.515613	14	41.515613	7	41.515613	8	41.515613	14	41.515613	17	41.515613	16	41.515613	15	41.515613	15	41.515613	39	41.515613	26	41.515613	22	41.515613	60	41.515613	10	41.515613	15	41.515613	11	41.515613	16	41.515613	17	41.515613	18	41.515613	13	41.515613	18	41.515613	24	41.515613	11	41.515613	16	41.515613	11	41.515613	12	41.515613	13	41.515613	13	41.515613	17	
49.2	41.640451	3	41.640451	1	41.640451	1	41.640451	0	41.640451	4	41.640451	0	41.640451	3	41.640451	3	41.640451	2	41.640451	0	41.640451	131	41.640451	1818	41.640451	1832	41.640451	38	41.640451	8	41.640451	6	41.640451	13	41.640451	7	41.640451	12	41.640451	19	41.640451	10	41.640451	7	41.640451	7	41.640451	19	41.640451	22	41.640451	24	41.640451	27	41.640451	22	41.640451	22	41.640451	15	41.640451	11	41.640451	15	41.640451	22	41.640451	12	41.640451	10	41.640451	8	41.640451	8	41.640451	13	41.640451	14	41.640451	9	41.640451	14	41.640451	5	41.640451	8	41.640451	11	41.640451	10	41.640451	8	41.640451	15	41.640451	7	41.640451	6	41.640451	14	41.640451	17	41.640451	15	41.640451	13	41.640451	22	41.640451	9	41.640451	23	41.640451	14	41.640451	16	41.640451	18	41.640451	9	41.640451	15	41.640451	14	41.640451	12	41.640451	21	41.640451	14	41.640451	13	41.640451	14	41.640451	18	41.640451	20	41.640451	14	41.640451	11	41.640451	14	41.640451	13	41.640451	11	41.640451	10	41.640451	25	41.640451	7	41.640451	11	41.640451	12	41.640451	15	41.640451	10	41.640451	20	41.640451	11	41.640451	15	41.640451	67	41.640451	19	41.640451	11	41.640451	31	41.640451	16	41.640451	14	41.640451	10	41.640451	28	41.640451	13	41.640451	11	41.640451	11	41.640451	5	41.640451	15	41.640451	12	41.640451	12	41.640451	22	41.640451	14	41.640451	11	41.640451	7	41.640451	9	41.640451	12	41.640451	13	41.640451	13	41.640451	7	41.640451	16	41.640451	11	41.640451	9	41.640451	17	41.640451	17	41.640451	11	41.640451	12	41.640451	19	41.640451	11	41.640451	16	41.640451	20	41.640451	13	41.640451	21	41.640451	26	41.640451	12	41.640451	14	41.640451	13	41.640451	12	41.640451	23	41.640451	8	41.640451	9	41.640451	23	41.640451	16	41.640451	11	41.640451	10	41.640451	12	41.640451	12	41.640451	14	41.640451	20	41.640451	20	41.640451	21	41.640451	18	41.640451	51	41.640451	22	41.640451	18	41.640451	50	41.640451	13	41.640451	11	41.640451	16	41.640451	17	41.640451	22	41.640451	13	41.640451	18	41.640451	22	41.640451	23	41.640451	23	41.640451	10	41.640451	14	41.640451	10	41.640451	22	41.640451	14	41.640451	12	
49.3	41.766067	4	41.766067	0	41.766067	0	41.766067	1	41.766067	1	41.766067	0	41.766067	2	41.766067	2	41.766067	0	41.766067	0	41.766067	158	41.766067	1854	41.766067	1847	41.766067	27	41.766067	17	41.766067	8	41.766067	16	41.766067	10	41.766067	10	41.766067	15	41.766067	14	41.766067	12	41.766067	10	41.766067	29	41.766067	25	41.766067	17	41.766067	31	41.766067	21	41.766067	21	41.766067	21	41.766067	16	41.766067	22	41.766067	11	41.766067	12	41.766067	15	41.766067	10	41.766067	7	41.766067	9	41.766067	9	41.766067	16	41.766067	15	41.766067	6	41.766067	10	41.766067	11	41.766067	7	41.766067	11	41.766067	16	41.766067	14	41.766067	18	41.766067	14	41.766067	15	41.766067	12	41.766067	13	41.766067	22	41.766067	10	41.766067	26	41.766067	9	41.766067	30	41.766067	15	41.766067	12	41.766067	11	41.766067	16	41.766067	9	41.766067	21	41.766067	14	41.766067	18	41.766067	18	41.766067	10	41.766067	14	41.766067	15	41.766067	11	41.766067	18	41.766067	24	41.766067	6	41.766067	12	41.766067	19	41.766067	17	41.766067	10	41.766067	8	41.766067	11	41.766067	20	41.766067	22	41.766067	8	41.766067	19	41.766067	73	41.766067	16	41.766067	13	41.766067	23	41.766067	19	41.766067	10	41.766067	21	41.766067	16	41.766067	18	41.766067	13	41.766067	14	41.766067	15	41.766067	12	41.766067	12	41.766067	14	41.766067	24	41.766067	19	41.766067	9	41.766067	9	41.766067	15	41.766067	8	41.766067	11	41.766067	10	41.766067	8	41.766067	11	41.766067	17	41.766067	13	41.766067	12	41.766067	15	41.766067	18	41.766067	16	41.766067	13	41.766067	17	41.766067	15	41.766067	16	41.766067	11	41.766067	15	41.766067	12	41.766067	12	41.766067	12	41.766067	15	41.766067	25	41.766067	13	41.766067	12	41.766067	12	41.766067	16	41.766067	16	41.766067	12	41.766067	17	41.766067	17	41.766067	15	41.766067	12	41.766067	17	41.766067	18	41.766067	17	41.766067	15	41.766067	55	41.766067	11	41.766067	22	41.766067	62	41.766067	22	41.766067	17	41.766067	12	41.766067	13	41.766067	19	41.766067	23	41.766067	15	41.766067	10	41.766067	26	41.766067	18	41.766067	15	41.766067	21	41.766067	7	41.766067	7	41.766067	15	41.766067	12	
49.4	41.892085	1	41.892085	1	41.892085	1	41.892085	1	41.892085	3	41.892085	1	41.892085	1	41.892085	0	41.892085	1	41.892085	0	41.892085	157	41.892085	1781	41.892085	1928	41.892085	39	41.892085	4	41.892085	10	41.892085	18	41.892085	8	41.892085	14	41.892085	10	41.892085	18	41.892085	15	41.892085	11	41.892085	21	41.892085	22	41.892085	25	41.892085	28	41.892085	27	41.892085	28	41.892085	16	41.892085	20	41.892085	21	41.892085	17	41.892085	14	41.892085	16	41.892085	11	41.892085	6	41.892085	11	41.892085	12	41.892085	17	41.892085	13	41.892085	10	41.892085	6	41.892085	23	41.892085	14	41.892085	12	41.892085	15	41.892085	15	41.892085	18	41.892085	14	41.892085	16	41.892085	13	41.892085	13	41.892085	21	41.892085	12	41.892085	27	41.892085	9	41.892085	15	41.892085	13	41.892085	16	41.892085	22	41.892085	18	41.892085	13	41.892085	15	41.892085	15	41.892085	18	41.892085	10	41.892085	11	41.892085	15	41.892085	18	41.892085	12	41.892085	12	41.892085	10	41.892085	17	41.892085	20	41.892085	13	41.892085	14	41.892085	12	41.892085	14	41.892085	10	41.892085	14	41.892085	26	41.892085	14	41.892085	14	41.892085	117	41.892085	20	41.892085	10	41.892085	32	41.892085	13	41.892085	12	41.892085	25	41.892085	20	41.892085	20	41.892085	13	41.892085	12	41.892085	8	41.892085	17	41.892085	11	41.892085	12	41.892085	22	41.892085	7	41.892085	11	41.892085	6	41.892085	12	41.892085	9	41.892085	7	41.892085	15	41.892085	6	41.892085	8	41.892085	19	41.892085	11	41.892085	9	41.892085	12	41.892085	7	41.892085	12	41.892085	20	41.892085	16	41.892085	18	41.892085	11	41.892085	18	41.892085	11	41.892085	16	41.892085	13	41.892085	11	41.892085	13	41.892085	23	41.892085	18	41.892085	14	41.892085	16	41.892085	15	41.892085	8	41.892085	18	41.892085	12	41.892085	13	41.892085	16	41.892085	11	41.892085	21	41.892085	15	41.892085	16	41.892085	24	41.892085	34	41.892085	16	41.892085	23	41.892085	59	41.892085	15	41.892085	16	41.892085	11	41.892085	14	41.892085	19	41.892085	12	41.892085	13	41.892085	15	41.892085	22	41.892085	18	41.892085	18	41.892085	22	41.892085	18	41.892085	15	41.892085	16	41.892085	9	
49.5	42.018867	0	42.018867	0	42.018867	1	42.018867	0	42.018867	0	42.018867	3	42.018867	3	42.018867	0	42.018867	2	42.018867	0	42.018867	168	42.018867	1838	42.018867	1871	42.018867	34	42.018867	10	42.018867	10	42.018867	26	42.018867	4	42.018867	8	42.018867	22	42.018867	11	42.018867	11	42.018867	9	42.018867	17	42.018867	32	42.018867	39	42.018867	30	42.018867	19	42.018867	20	42.018867	18	42.018867	8	42.018867	24	42.018867	14	42.018867	14	42.018867	9	42.018867	8	42.018867	12	42.018867	8	42.018867	14	42.018867	11	42.018867	17	42.018867	9	42.018867	7	42.018867	8	42.018867	11	42.018867	19	42.018867	8	42.018867	11	42.018867	13	42.018867	17	42.018867	11	42.018867	15	42.018867	13	42.018867	22	42.018867	15	42.018867	26	42.018867	15	42.018867	14	42.018867	13	42.018867	14	42.018867	24	42.018867	11	42.018867	10	42.018867	19	42.018867	19	42.018867	15	42.018867	16	42.018867	13	42.018867	16	42.018867	15	42.018867	9	42.018867	12	42.018867	11	42.018867	9	42.018867	17	42.018867	26	42.018867	20	42.018867	14	42.018867	8	42.018867	6	42.018867	11	42.018867	27	42.018867	6	42.018867	12	42.018867	91	42.018867	12	42.018867	13	42.018867	30	42.018867	20	42.018867	14	42.018867	20	42.018867	24	42.018867	17	42.018867	10	42.018867	8	42.018867	13	42.018867	14	42.018867	10	42.018867	13	42.018867	26	42.018867	13	42.018867	9	42.018867	16	42.018867	16	42.018867	22	42.018867	15	42.018867	7	42.018867	12	42.018867	12	42.018867	20	42.018867	14	42.018867	14	42.018867	12	42.018867	15	42.018867	6	42.018867	15	42.018867	14	42.018867	15	42.018867	16	42.018867	9	42.018867	14	42.018867	9	42.018867	18	42.018867	7	42.018867	13	42.018867	18	42.018867	18	42.018867	8	42.018867	7	42.018867	17	42.018867	12	42.018867	11	42.018867	16	42.018867	14	42.018867	17	42.018867	23	42.018867	13	42.018867	12	42.018867	21	42.018867	13	42.018867	49	42.018867	24	42.018867	10	42.018867	66	42.018867	12	42.018867	18	42.018867	9	42.018867	15	42.018867	15	42.018867	18	42.018867	17	42.018867	23	42.018867	28	42.018867	17	42.018867	16	42.018867	18	42.018867	24	42.018867	15	42.018867	20	42.018867	22	
49.6	42.145679	0	42.145679	2	42.145679	3	42.145679	1	42.145679	1	42.145679	3	42.145679	5	42.145679	1	42.145679	1	42.145679	0	42.145679	152	42.145679	1815	42.145679	1887	42.145679	41	42.145679	11	42.145679	7	42.145679	22	42.145679	9	42.145679	10	42.145679	10	42.145679	10	42.145679	11	42.145679	9	42.145679	19	42.145679	26	42.145679	22	42.145679	33	42.145679	26	42.145679	24	42.145679	15	42.145679	21	42.145679	19	42.145679	17	42.145679	13	42.145679	8	42.145679	12	42.145679	9	42.145679	12	42.145679	6	42.145679	8	42.145679	18	42.145679	10	42.145679	11	42.145679	22	42.145679	10	42.145679	10	42.145679	12	42.145679	11	42.145679	21	42.145679	11	42.145679	22	42.145679	17	42.145679	10	42.145679	25	42.145679	10	42.145679	23	42.145679	11	42.145679	20	42.145679	8	42.145679	11	42.145679	12	42.145679	11	42.145679	14	42.145679	26	42.145679	17	42.145679	15	42.145679	25	42.145679	19	42.145679	14	42.145679	15	42.145679	11	42.145679	11	42.145679	21	42.145679	15	42.145679	14	42.145679	13	42.145679	14	42.145679	10	42.145679	12	42.145679	17	42.145679	22	42.145679	22	42.145679	8	42.145679	16	42.145679	78	42.145679	22	42.145679	7	42.145679	27	42.145679	24	42.145679	16	42.145679	19	42.145679	15	42.145679	22	42.145679	13	42.145679	12	42.145679	4	42.145679	15	42.145679	13	42.145679	7	42.145679	23	42.145679	9	42.145679	11	42.145679	18	42.145679	9	42.145679	11	42.145679	15	42.145679	17	42.145679	11	42.145679	11	42.145679	16	42.145679	17	42.145679	15	42.145679	9	42.145679	12	42.145679	11	42.145679	13	42.145679	21	42.145679	19	42.145679	12	42.145679	13	42.145679	8	42.145679	13	42.145679	15	42.145679	12	42.145679	20	42.145679	25	42.145679	15	42.145679	6	42.145679	13	42.145679	10	42.145679	12	42.145679	12	42.145679	18	42.145679	13	42.145679	17	42.145679	11	42.145679	18	42.145679	13	42.145679	19	42.145679	17	42.145679	40	42.145679	23	42.145679	19	42.145679	50	42.145679	23	42.145679	19	42.145679	21	42.145679	12	42.145679	17	42.145679	16	42.145679	19	42.145679	20	42.145679	22	42.145679	16	42.145679	14	42.145679	20	42.145679	10	42.145679	9	42.145679	24	42.145679	10	
49.7	42.272524	0	42.272524	0	42.272524	1	42.272524	1	42.272524	2	42.272524	1	42.272524	1	42.272524	2	42.272524	1	42.272524	0	42.272524	165	42.272524	1841	42.272524	1792	42.272524	52	42.272524	12	42.272524	6	42.272524	16	42.272524	16	42.272524	8	42.272524	11	42.272524	10	42.272524	11	42.272524	16	42.272524	25	42.272524	29	42.272524	25	42.272524	24	42.272524	23	42.272524	26	42.272524	13	42.272524	17	42.272524	22	42.272524	16	42.272524	10	42.272524	15	42.272524	10	42.272524	6	42.272524	3	42.272524	4	42.272524	13	42.272524	15	42.272524	8	42.272524	14	42.272524	9	42.272524	14	42.272524	11	42.272524	12	42.272524	12	42.272524	15	42.272524	16	42.272524	20	42.272524	16	42.272524	14	42.272524	31	42.272524	15	42.272524	18	42.272524	16	42.272524	18	42.272524	22	42.272524	13	42.272524	11	42.272524	14	42.272524	20	42.272524	19	42.272524	20	42.272524	15	42.272524	13	42.272524	14	42.272524	13	42.272524	15	42.272524	14	42.272524	24	42.272524	13	42.272524	17	42.272524	11	42.272524	17	42.272524	3	42.272524	15	42.272524	10	42.272524	11	42.272524	12	42.272524	24	42.272524	14	42.272524	18	42.272524	81	42.272524	16	42.272524	12	42.272524	27	42.272524	20	42.272524	17	42.272524	16	42.272524	19	42.272524	18	42.272524	11	42.272524	14	42.272524	16	42.272524	15	42.272524	15	42.272524	11	42.272524	22	42.272524	18	42.272524	5	42.272524	16	42.272524	8	42.272524	13	42.272524	10	42.272524	20	42.272524	15	42.272524	17	42.272524	14	42.272524	14	42.272524	12	42.272524	21	42.272524	12	42.272524	17	42.272524	16	42.272524	14	42.272524	19	42.272524	9	42.272524	18	42.272524	9	42.272524	15	42.272524	10	42.272524	11	42.272524	11	42.272524	23	42.272524	15	42.272524	10	42.272524	15	42.272524	11	42.272524	8	42.272524	10	42.272524	16	42.272524	15	42.272524	13	42.272524	19	42.272524	19	42.272524	21	42.272524	15	42.272524	21	42.272524	46	42.272524	19	42.272524	14	42.272524	62	42.272524	13	42.272524	21	42.272524	18	42.272524	17	42.272524	18	42.272524	16	42.272524	19	42.272524	23	42.272524	27	42.272524	13	42.272524	12	42.272524	19	42.272524	12	42.272524	12	42.272524	15	42.272524	23	
